Data,Otwarcie,Najwyższy,Najniższy,Zamknięcie,Ticker
2026-08-28,3.57273,3.57273,3.57273,3.57273,POLSTR_3M
2026-08-28,3.52141,3.52141,3.52141,3.52141,POLSTR_1M
2026-08-28,3.653,3.653,3.653,3.653,POLSTR
2026-08-27,3.63,3.63,3.63,3.63,WIBOR_ON
2026-08-27,3.85,3.85,3.85,3.85,WIBOR_6M
2026-08-27,3.83,3.83,3.83,3.83,WIBOR_3M
2026-08-27,3.81,3.81,3.81,3.81,WIBOR_1M
2026-08-27,3.35,3.35,3.35,3.35,WIBID_ON
2026-08-27,127.3706194,127.3706194,127.3706194,127.3706194,POLSTR_CI
2026-08-27,3.58636,3.58636,3.58636,3.58636,POLSTR_6M
2026-08-27,3.57291,3.57291,3.57291,3.57291,POLSTR_3M
2026-08-27,3.52241,3.52241,3.52241,3.52241,POLSTR_1M
2026-08-27,3.48,3.48,3.48,3.48,POLSTR
2026-08-26,3.64,3.64,3.64,3.64,WIBOR_ON
2026-08-26,3.85,3.85,3.85,3.85,WIBOR_6M
2026-08-26,3.83,3.83,3.83,3.83,WIBOR_3M
2026-08-26,3.81,3.81,3.81,3.81,WIBOR_1M
2026-08-26,3.35,3.35,3.35,3.35,WIBID_ON
2026-08-26,127.35849069,127.35849069,127.35849069,127.35849069,POLSTR_CI
2026-08-26,3.58793,3.58793,3.58793,3.58793,POLSTR_6M
2026-08-26,3.57381,3.57381,3.57381,3.57381,POLSTR_3M
2026-08-26,3.53388,3.53388,3.53388,3.53388,POLSTR_1M
2026-08-26,3.476,3.476,3.476,3.476,POLSTR
2026-08-25,3.57,3.57,3.57,3.57,WIBOR_ON
2026-08-25,3.85,3.85,3.85,3.85,WIBOR_6M
2026-08-25,3.83,3.83,3.83,3.83,WIBOR_3M
2026-08-25,3.81,3.81,3.81,3.81,WIBOR_1M
2026-08-25,3.28,3.28,3.28,3.28,WIBID_ON
2026-08-25,127.34648523,127.34648523,127.34648523,127.34648523,POLSTR_CI
2026-08-25,3.58955,3.58955,3.58955,3.58955,POLSTR_6M
2026-08-25,3.57497,3.57497,3.57497,3.57497,POLSTR_3M
2026-08-25,3.53645,3.53645,3.53645,3.53645,POLSTR_1M
2026-08-25,3.441,3.441,3.441,3.441,POLSTR
2026-08-24,3.72,3.72,3.72,3.72,WIBOR_ON
2026-08-24,3.85,3.85,3.85,3.85,WIBOR_6M
2026-08-24,3.83,3.83,3.83,3.83,WIBOR_3M
2026-08-24,3.78,3.78,3.78,3.78,WIBOR_1M
2026-08-24,3.42,3.42,3.42,3.42,WIBID_ON
2026-08-24,127.33407277,127.33407277,127.33407277,127.33407277,POLSTR_CI
2026-08-24,3.59031,3.59031,3.59031,3.59031,POLSTR_6M
2026-08-24,3.57953,3.57953,3.57953,3.57953,POLSTR_3M
2026-08-24,3.53541,3.53541,3.53541,3.53541,POLSTR_1M
2026-08-24,3.558,3.558,3.558,3.558,POLSTR
2026-08-21,3.68,3.68,3.68,3.68,WIBOR_ON
2026-08-21,3.84,3.84,3.84,3.84,WIBOR_6M
2026-08-21,3.83,3.83,3.83,3.83,WIBOR_3M
2026-08-21,3.79,3.79,3.79,3.79,WIBOR_1M
2026-08-21,3.38,3.38,3.38,3.38,WIBID_ON
2026-08-21,127.29735882,127.29735882,127.29735882,127.29735882,POLSTR_CI
2026-08-21,3.59837,3.59837,3.59837,3.59837,POLSTR_6M
2026-08-21,3.58133,3.58133,3.58133,3.58133,POLSTR_3M
2026-08-21,3.54725,3.54725,3.54725,3.54725,POLSTR_1M
2026-08-21,3.509,3.509,3.509,3.509,POLSTR
2026-08-20,3.66,3.66,3.66,3.66,WIBOR_ON
2026-08-20,3.84,3.84,3.84,3.84,WIBOR_6M
2026-08-20,3.83,3.83,3.83,3.83,WIBOR_3M
2026-08-20,3.8,3.8,3.8,3.8,WIBOR_1M
2026-08-20,3.37,3.37,3.37,3.37,WIBID_ON
2026-08-20,127.28512899,127.28512899,127.28512899,127.28512899,POLSTR_CI
2026-08-20,3.59853,3.59853,3.59853,3.59853,POLSTR_6M
2026-08-20,3.58227,3.58227,3.58227,3.58227,POLSTR_3M
2026-08-20,3.55042,3.55042,3.55042,3.55042,POLSTR_1M
2026-08-20,3.507,3.507,3.507,3.507,POLSTR
2026-08-19,3.74,3.74,3.74,3.74,WIBOR_ON
2026-08-19,3.84,3.84,3.84,3.84,WIBOR_6M
2026-08-19,3.84,3.84,3.84,3.84,WIBOR_3M
2026-08-19,3.8,3.8,3.8,3.8,WIBOR_1M
2026-08-19,3.45,3.45,3.45,3.45,WIBID_ON
2026-08-19,127.27272948,127.27272948,127.27272948,127.27272948,POLSTR_CI
2026-08-19,3.60041,3.60041,3.60041,3.60041,POLSTR_6M
2026-08-19,3.58294,3.58294,3.58294,3.58294,POLSTR_3M
2026-08-19,3.55531,3.55531,3.55531,3.55531,POLSTR_1M
2026-08-19,3.556,3.556,3.556,3.556,POLSTR
2026-08-18,3.73,3.73,3.73,3.73,WIBOR_ON
2026-08-18,3.84,3.84,3.84,3.84,WIBOR_6M
2026-08-18,3.83,3.83,3.83,3.83,WIBOR_3M
2026-08-18,3.8,3.8,3.8,3.8,WIBOR_1M
2026-08-18,3.43,3.43,3.43,3.43,WIBID_ON
2026-08-18,127.2602789,127.2602789,127.2602789,127.2602789,POLSTR_CI
2026-08-18,3.60204,3.60204,3.60204,3.60204,POLSTR_6M
2026-08-18,3.58356,3.58356,3.58356,3.58356,POLSTR_3M
2026-08-18,3.55447,3.55447,3.55447,3.55447,POLSTR_1M
2026-08-18,3.571,3.571,3.571,3.571,POLSTR
2026-08-17,3.76,3.76,3.76,3.76,WIBOR_ON
2026-08-17,3.84,3.84,3.84,3.84,WIBOR_6M
2026-08-17,3.84,3.84,3.84,3.84,WIBOR_3M
2026-08-17,3.81,3.81,3.81,3.81,WIBOR_1M
2026-08-17,3.47,3.47,3.47,3.47,WIBID_ON
2026-08-17,127.24767266,127.24767266,127.24767266,127.24767266,POLSTR_CI
2026-08-17,3.60343,3.60343,3.60343,3.60343,POLSTR_6M
2026-08-17,3.58617,3.58617,3.58617,3.58617,POLSTR_3M
2026-08-17,3.55214,3.55214,3.55214,3.55214,POLSTR_1M
2026-08-17,3.616,3.616,3.616,3.616,POLSTR
2026-08-14,3.74,3.74,3.74,3.74,WIBOR_ON
2026-08-14,3.84,3.84,3.84,3.84,WIBOR_6M
2026-08-14,3.83,3.83,3.83,3.83,WIBOR_3M
2026-08-14,3.8,3.8,3.8,3.8,WIBOR_1M
2026-08-14,3.46,3.46,3.46,3.46,WIBID_ON
2026-08-14,127.21021012,127.21021012,127.21021012,127.21021012,POLSTR_CI
2026-08-14,3.60891,3.60891,3.60891,3.60891,POLSTR_6M
2026-08-14,3.58604,3.58604,3.58604,3.58604,POLSTR_3M
2026-08-14,3.55676,3.55676,3.55676,3.55676,POLSTR_1M
2026-08-14,3.583,3.583,3.583,3.583,POLSTR
2026-08-13,3.8,3.8,3.8,3.8,WIBOR_ON
2026-08-13,3.84,3.84,3.84,3.84,WIBOR_6M
2026-08-13,3.82,3.82,3.82,3.82,WIBOR_3M
2026-08-13,3.79,3.79,3.79,3.79,WIBOR_1M
2026-08-13,3.52,3.52,3.52,3.52,WIBID_ON
2026-08-13,127.19760536,127.19760536,127.19760536,127.19760536,POLSTR_CI
2026-08-13,3.60851,3.60851,3.60851,3.60851,POLSTR_6M
2026-08-13,3.58637,3.58637,3.58637,3.58637,POLSTR_3M
2026-08-13,3.5589,3.5589,3.5589,3.5589,POLSTR_1M
2026-08-13,3.617,3.617,3.617,3.617,POLSTR
2026-08-12,3.81,3.81,3.81,3.81,WIBOR_ON
2026-08-12,3.84,3.84,3.84,3.84,WIBOR_6M
2026-08-12,3.83,3.83,3.83,3.83,WIBOR_3M
2026-08-12,3.81,3.81,3.81,3.81,WIBOR_1M
2026-08-12,3.53,3.53,3.53,3.53,WIBID_ON
2026-08-12,127.18487991,127.18487991,127.18487991,127.18487991,POLSTR_CI
2026-08-12,3.6095,3.6095,3.6095,3.6095,POLSTR_6M
2026-08-12,3.58601,3.58601,3.58601,3.58601,POLSTR_3M
2026-08-12,3.58862,3.58862,3.58862,3.58862,POLSTR_1M
2026-08-12,3.652,3.652,3.652,3.652,POLSTR
2026-08-11,3.8,3.8,3.8,3.8,WIBOR_ON
2026-08-11,3.84,3.84,3.84,3.84,WIBOR_6M
2026-08-11,3.85,3.85,3.85,3.85,WIBOR_3M
2026-08-11,3.81,3.81,3.81,3.81,WIBOR_1M
2026-08-11,3.5,3.5,3.5,3.5,WIBID_ON
2026-08-11,127.17256333,127.17256333,127.17256333,127.17256333,POLSTR_CI
2026-08-11,3.61115,3.61115,3.61115,3.61115,POLSTR_6M
2026-08-11,3.58689,3.58689,3.58689,3.58689,POLSTR_3M
2026-08-11,3.58995,3.58995,3.58995,3.58995,POLSTR_1M
2026-08-11,3.535,3.535,3.535,3.535,POLSTR
2026-08-10,3.78,3.78,3.78,3.78,WIBOR_ON
2026-08-10,3.83,3.83,3.83,3.83,WIBOR_6M
2026-08-10,3.84,3.84,3.84,3.84,WIBOR_3M
2026-08-10,3.79,3.79,3.79,3.79,WIBOR_1M
2026-08-10,3.48,3.48,3.48,3.48,WIBID_ON
2026-08-10,127.15999365,127.15999365,127.15999365,127.15999365,POLSTR_CI
2026-08-10,3.61235,3.61235,3.61235,3.61235,POLSTR_6M
2026-08-10,3.58683,3.58683,3.58683,3.58683,POLSTR_3M
2026-08-10,3.58901,3.58901,3.58901,3.58901,POLSTR_1M
2026-08-10,3.608,3.608,3.608,3.608,POLSTR
2026-08-07,3.88,3.88,3.88,3.88,WIBOR_ON
2026-08-07,3.84,3.84,3.84,3.84,WIBOR_6M
2026-08-07,3.84,3.84,3.84,3.84,WIBOR_3M
2026-08-07,3.82,3.82,3.82,3.82,WIBOR_1M
2026-08-07,3.59,3.59,3.59,3.59,WIBID_ON
2026-08-07,127.12124083,127.12124083,127.12124083,127.12124083,POLSTR_CI
2026-08-07,3.61392,3.61392,3.61392,3.61392,POLSTR_6M
2026-08-07,3.57875,3.57875,3.57875,3.57875,POLSTR_3M
2026-08-07,3.59455,3.59455,3.59455,3.59455,POLSTR_1M
2026-08-07,3.709,3.709,3.709,3.709,POLSTR
2026-08-06,3.65,3.65,3.65,3.65,WIBOR_ON
2026-08-06,3.84,3.84,3.84,3.84,WIBOR_6M
2026-08-06,3.83,3.83,3.83,3.83,WIBOR_3M
2026-08-06,3.84,3.84,3.84,3.84,WIBOR_1M
2026-08-06,3.35,3.35,3.35,3.35,WIBID_ON
2026-08-06,127.10935872,127.10935872,127.10935872,127.10935872,POLSTR_CI
2026-08-06,3.6147,3.6147,3.6147,3.6147,POLSTR_6M
2026-08-06,3.57746,3.57746,3.57746,3.57746,POLSTR_3M
2026-08-06,3.5972,3.5972,3.5972,3.5972,POLSTR_1M
2026-08-06,3.412,3.412,3.412,3.412,POLSTR
2026-08-05,3.58,3.58,3.58,3.58,WIBOR_ON
2026-08-05,3.84,3.84,3.84,3.84,WIBOR_6M
2026-08-05,3.83,3.83,3.83,3.83,WIBOR_3M
2026-08-05,3.8,3.8,3.8,3.8,WIBOR_1M
2026-08-05,3.3,3.3,3.3,3.3,WIBID_ON
2026-08-05,127.09757869,127.09757869,127.09757869,127.09757869,POLSTR_CI
2026-08-05,3.6168,3.6168,3.6168,3.6168,POLSTR_6M
2026-08-05,3.57669,3.57669,3.57669,3.57669,POLSTR_3M
2026-08-05,3.59194,3.59194,3.59194,3.59194,POLSTR_1M
2026-08-05,3.383,3.383,3.383,3.383,POLSTR
2026-08-04,3.59,3.59,3.59,3.59,WIBOR_ON
2026-08-04,3.84,3.84,3.84,3.84,WIBOR_6M
2026-08-04,3.82,3.82,3.82,3.82,WIBOR_3M
2026-08-04,3.79,3.79,3.79,3.79,WIBOR_1M
2026-08-04,3.3,3.3,3.3,3.3,WIBID_ON
2026-08-04,127.08574056,127.08574056,127.08574056,127.08574056,POLSTR_CI
2026-08-04,3.61892,3.61892,3.61892,3.61892,POLSTR_6M
2026-08-04,3.57749,3.57749,3.57749,3.57749,POLSTR_3M
2026-08-04,3.5976,3.5976,3.5976,3.5976,POLSTR_1M
2026-08-04,3.4,3.4,3.4,3.4,POLSTR
2026-08-03,3.67,3.67,3.67,3.67,WIBOR_ON
2026-08-03,3.84,3.84,3.84,3.84,WIBOR_6M
2026-08-03,3.81,3.81,3.81,3.81,WIBOR_3M
2026-08-03,3.81,3.81,3.81,3.81,WIBOR_1M
2026-08-03,3.38,3.38,3.38,3.38,WIBID_ON
2026-08-03,127.07348929,127.07348929,127.07348929,127.07348929,POLSTR_CI
2026-08-03,3.62056,3.62056,3.62056,3.62056,POLSTR_6M
2026-08-03,3.57779,3.57779,3.57779,3.57779,POLSTR_3M
2026-08-03,3.59979,3.59979,3.59979,3.59979,POLSTR_1M
2026-08-03,3.519,3.519,3.519,3.519,POLSTR
2026-07-31,3.64,3.64,3.64,3.64,WIBOR_ON
2026-07-31,3.84,3.84,3.84,3.84,WIBOR_6M
2026-07-31,3.82,3.82,3.82,3.82,WIBOR_3M
2026-07-31,3.8,3.8,3.8,3.8,WIBOR_1M
2026-07-31,3.34,3.34,3.34,3.34,WIBID_ON
2026-07-31,127.03902169,127.03902169,127.03902169,127.03902169,POLSTR_CI
2026-07-31,3.61834,3.61834,3.61834,3.61834,POLSTR_6M
2026-07-31,3.56478,3.56478,3.56478,3.56478,POLSTR_3M
2026-07-31,3.59577,3.59577,3.59577,3.59577,POLSTR_1M
2026-07-31,3.301,3.301,3.301,3.301,POLSTR
2026-07-30,3.63,3.63,3.63,3.63,WIBOR_ON
2026-07-30,3.85,3.85,3.85,3.85,WIBOR_6M
2026-07-30,3.82,3.82,3.82,3.82,WIBOR_3M
2026-07-30,3.78,3.78,3.78,3.78,WIBOR_1M
2026-07-30,3.33,3.33,3.33,3.33,WIBID_ON
2026-07-30,127.02693847,127.02693847,127.02693847,127.02693847,POLSTR_CI
2026-07-30,3.61881,3.61881,3.61881,3.61881,POLSTR_6M
2026-07-30,3.56546,3.56546,3.56546,3.56546,POLSTR_3M
2026-07-30,3.59956,3.59956,3.59956,3.59956,POLSTR_1M
2026-07-30,3.472,3.472,3.472,3.472,POLSTR
2026-07-29,3.64,3.64,3.64,3.64,WIBOR_ON
2026-07-29,3.84,3.84,3.84,3.84,WIBOR_6M
2026-07-29,3.82,3.82,3.82,3.82,WIBOR_3M
2026-07-29,3.72,3.72,3.72,3.72,WIBOR_1M
2026-07-29,3.35,3.35,3.35,3.35,WIBID_ON
2026-07-29,127.01506865,127.01506865,127.01506865,127.01506865,POLSTR_CI
2026-07-29,3.6208,3.6208,3.6208,3.6208,POLSTR_6M
2026-07-29,3.56453,3.56453,3.56453,3.56453,POLSTR_3M
2026-07-29,3.59738,3.59738,3.59738,3.59738,POLSTR_1M
2026-07-29,3.411,3.411,3.411,3.411,POLSTR
2026-07-28,3.66,3.66,3.66,3.66,WIBOR_ON
2026-07-28,3.84,3.84,3.84,3.84,WIBOR_6M
2026-07-28,3.82,3.82,3.82,3.82,WIBOR_3M
2026-07-28,3.73,3.73,3.73,3.73,WIBOR_1M
2026-07-28,3.37,3.37,3.37,3.37,WIBID_ON
2026-07-28,127.00292508,127.00292508,127.00292508,127.00292508,POLSTR_CI
2026-07-28,3.62246,3.62246,3.62246,3.62246,POLSTR_6M
2026-07-28,3.56351,3.56351,3.56351,3.56351,POLSTR_3M
2026-07-28,3.60136,3.60136,3.60136,3.60136,POLSTR_1M
2026-07-28,3.49,3.49,3.49,3.49,POLSTR
2026-07-27,3.63,3.63,3.63,3.63,WIBOR_ON
2026-07-27,3.85,3.85,3.85,3.85,WIBOR_6M
2026-07-27,3.82,3.82,3.82,3.82,WIBOR_3M
2026-07-27,3.78,3.78,3.78,3.78,WIBOR_1M
2026-07-27,3.35,3.35,3.35,3.35,WIBID_ON
2026-07-27,126.99070962,126.99070962,126.99070962,126.99070962,POLSTR_CI
2026-07-27,3.6238,3.6238,3.6238,3.6238,POLSTR_6M
2026-07-27,3.56324,3.56324,3.56324,3.56324,POLSTR_3M
2026-07-27,3.60392,3.60392,3.60392,3.60392,POLSTR_1M
2026-07-27,3.511,3.511,3.511,3.511,POLSTR
2026-07-24,3.75,3.75,3.75,3.75,WIBOR_ON
2026-07-24,3.85,3.85,3.85,3.85,WIBOR_6M
2026-07-24,3.79,3.79,3.79,3.79,WIBOR_3M
2026-07-24,3.77,3.77,3.77,3.77,WIBOR_1M
2026-07-24,3.47,3.47,3.47,3.47,WIBID_ON
2026-07-24,126.95287418,126.95287418,126.95287418,126.95287418,POLSTR_CI
2026-07-24,3.6291,3.6291,3.6291,3.6291,POLSTR_6M
2026-07-24,3.55951,3.55951,3.55951,3.55951,POLSTR_3M
2026-07-24,3.60624,3.60624,3.60624,3.60624,POLSTR_1M
2026-07-24,3.626,3.626,3.626,3.626,POLSTR
2026-07-23,3.79,3.79,3.79,3.79,WIBOR_ON
2026-07-23,3.84,3.84,3.84,3.84,WIBOR_6M
2026-07-23,3.82,3.82,3.82,3.82,WIBOR_3M
2026-07-23,3.73,3.73,3.73,3.73,WIBOR_1M
2026-07-23,3.51,3.51,3.51,3.51,WIBID_ON
2026-07-23,126.94024276,126.94024276,126.94024276,126.94024276,POLSTR_CI
2026-07-23,3.62872,3.62872,3.62872,3.62872,POLSTR_6M
2026-07-23,3.55715,3.55715,3.55715,3.55715,POLSTR_3M
2026-07-23,3.60584,3.60584,3.60584,3.60584,POLSTR_1M
2026-07-23,3.632,3.632,3.632,3.632,POLSTR
2026-07-22,3.79,3.79,3.79,3.79,WIBOR_ON
2026-07-22,3.84,3.84,3.84,3.84,WIBOR_6M
2026-07-22,3.81,3.81,3.81,3.81,WIBOR_3M
2026-07-22,3.8,3.8,3.8,3.8,WIBOR_1M
2026-07-22,3.49,3.49,3.49,3.49,WIBID_ON
2026-07-22,126.92759868,126.92759868,126.92759868,126.92759868,POLSTR_CI
2026-07-22,3.63003,3.63003,3.63003,3.63003,POLSTR_6M
2026-07-22,3.55584,3.55584,3.55584,3.55584,POLSTR_3M
2026-07-22,3.604,3.604,3.604,3.604,POLSTR_1M
2026-07-22,3.636,3.636,3.636,3.636,POLSTR
2026-07-21,3.78,3.78,3.78,3.78,WIBOR_ON
2026-07-21,3.84,3.84,3.84,3.84,WIBOR_6M
2026-07-21,3.82,3.82,3.82,3.82,WIBOR_3M
2026-07-21,3.75,3.75,3.75,3.75,WIBOR_1M
2026-07-21,3.49,3.49,3.49,3.49,WIBID_ON
2026-07-21,126.91499759,126.91499759,126.91499759,126.91499759,POLSTR_CI
2026-07-21,3.63124,3.63124,3.63124,3.63124,POLSTR_6M
2026-07-21,3.55491,3.55491,3.55491,3.55491,POLSTR_3M
2026-07-21,3.59923,3.59923,3.59923,3.59923,POLSTR_1M
2026-07-21,3.624,3.624,3.624,3.624,POLSTR
2026-07-20,3.76,3.76,3.76,3.76,WIBOR_ON
2026-07-20,3.84,3.84,3.84,3.84,WIBOR_6M
2026-07-20,3.77,3.77,3.77,3.77,WIBOR_3M
2026-07-20,3.75,3.75,3.75,3.75,WIBOR_1M
2026-07-20,3.48,3.48,3.48,3.48,WIBID_ON
2026-07-20,126.9024638,126.9024638,126.9024638,126.9024638,POLSTR_CI
2026-07-20,3.6323,3.6323,3.6323,3.6323,POLSTR_6M
2026-07-20,3.55443,3.55443,3.55443,3.55443,POLSTR_3M
2026-07-20,3.59868,3.59868,3.59868,3.59868,POLSTR_1M
2026-07-20,3.605,3.605,3.605,3.605,POLSTR
2026-07-17,3.75,3.75,3.75,3.75,WIBOR_ON
2026-07-17,3.84,3.84,3.84,3.84,WIBOR_6M
2026-07-17,3.82,3.82,3.82,3.82,WIBOR_3M
2026-07-17,3.79,3.79,3.79,3.79,WIBOR_1M
2026-07-17,3.46,3.46,3.46,3.46,WIBID_ON
2026-07-17,126.86493611,126.86493611,126.86493611,126.86493611,POLSTR_CI
2026-07-17,3.63793,3.63793,3.63793,3.63793,POLSTR_6M
2026-07-17,3.55477,3.55477,3.55477,3.55477,POLSTR_3M
2026-07-17,3.59886,3.59886,3.59886,3.59886,POLSTR_1M
2026-07-17,3.599,3.599,3.599,3.599,POLSTR
2026-07-16,3.77,3.77,3.77,3.77,WIBOR_ON
2026-07-16,3.84,3.84,3.84,3.84,WIBOR_6M
2026-07-16,3.82,3.82,3.82,3.82,WIBOR_3M
2026-07-16,3.78,3.78,3.78,3.78,WIBOR_1M
2026-07-16,3.47,3.47,3.47,3.47,WIBID_ON
2026-07-16,126.85228216,126.85228216,126.85228216,126.85228216,POLSTR_CI
2026-07-16,3.63755,3.63755,3.63755,3.63755,POLSTR_6M
2026-07-16,3.55467,3.55467,3.55467,3.55467,POLSTR_3M
2026-07-16,3.59812,3.59812,3.59812,3.59812,POLSTR_1M
2026-07-16,3.641,3.641,3.641,3.641,POLSTR
2026-07-15,3.77,3.77,3.77,3.77,WIBOR_ON
2026-07-15,3.84,3.84,3.84,3.84,WIBOR_6M
2026-07-15,3.81,3.81,3.81,3.81,WIBOR_3M
2026-07-15,3.78,3.78,3.78,3.78,WIBOR_1M
2026-07-15,3.48,3.48,3.48,3.48,WIBID_ON
2026-07-15,126.83966074,126.83966074,126.83966074,126.83966074,POLSTR_CI
2026-07-15,3.63895,3.63895,3.63895,3.63895,POLSTR_6M
2026-07-15,3.55452,3.55452,3.55452,3.55452,POLSTR_3M
2026-07-15,3.59461,3.59461,3.59461,3.59461,POLSTR_1M
2026-07-15,3.632,3.632,3.632,3.632,POLSTR
2026-07-14,3.76,3.76,3.76,3.76,WIBOR_ON
2026-07-14,3.84,3.84,3.84,3.84,WIBOR_6M
2026-07-14,3.83,3.83,3.83,3.83,WIBOR_3M
2026-07-14,3.82,3.82,3.82,3.82,WIBOR_1M
2026-07-14,3.46,3.46,3.46,3.46,WIBID_ON
2026-07-14,126.82708922,126.82708922,126.82708922,126.82708922,POLSTR_CI
2026-07-14,3.64039,3.64039,3.64039,3.64039,POLSTR_6M
2026-07-14,3.55423,3.55423,3.55423,3.55423,POLSTR_3M
2026-07-14,3.59625,3.59625,3.59625,3.59625,POLSTR_1M
2026-07-14,3.618,3.618,3.618,3.618,POLSTR
2026-07-13,3.82,3.82,3.82,3.82,WIBOR_ON
2026-07-13,3.84,3.84,3.84,3.84,WIBOR_6M
2026-07-13,3.85,3.85,3.85,3.85,WIBOR_3M
2026-07-13,3.8,3.8,3.8,3.8,WIBOR_1M
2026-07-13,3.52,3.52,3.52,3.52,WIBID_ON
2026-07-13,126.81429314,126.81429314,126.81429314,126.81429314,POLSTR_CI
2026-07-13,3.64133,3.64133,3.64133,3.64133,POLSTR_6M
2026-07-13,3.55358,3.55358,3.55358,3.55358,POLSTR_3M
2026-07-13,3.59309,3.59309,3.59309,3.59309,POLSTR_1M
2026-07-13,3.683,3.683,3.683,3.683,POLSTR
2026-07-10,4.15,4.15,4.15,4.15,WIBOR_ON
2026-07-10,3.85,3.85,3.85,3.85,WIBOR_6M
2026-07-10,3.85,3.85,3.85,3.85,WIBOR_3M
2026-07-10,3.78,3.78,3.78,3.78,WIBOR_1M
2026-07-10,3.85,3.85,3.85,3.85,WIBID_ON
2026-07-10,126.77356236,126.77356236,126.77356236,126.77356236,POLSTR_CI
2026-07-10,3.6435,3.6435,3.6435,3.6435,POLSTR_6M
2026-07-10,3.54414,3.54414,3.54414,3.54414,POLSTR_3M
2026-07-10,3.56674,3.56674,3.56674,3.56674,POLSTR_1M
2026-07-10,3.909,3.909,3.909,3.909,POLSTR
2026-07-09,4.1,4.1,4.1,4.1,WIBOR_ON
2026-07-09,3.86,3.86,3.86,3.86,WIBOR_6M
2026-07-09,3.83,3.83,3.83,3.83,WIBOR_3M
2026-07-09,3.79,3.79,3.79,3.79,WIBOR_1M
2026-07-09,3.82,3.82,3.82,3.82,WIBID_ON
2026-07-09,126.75983062,126.75983062,126.75983062,126.75983062,POLSTR_CI
2026-07-09,3.64139,3.64139,3.64139,3.64139,POLSTR_6M
2026-07-09,3.5373,3.5373,3.5373,3.5373,POLSTR_3M
2026-07-09,3.55775,3.55775,3.55775,3.55775,POLSTR_1M
2026-07-09,3.954,3.954,3.954,3.954,POLSTR
2026-07-08,3.82,3.82,3.82,3.82,WIBOR_ON
2026-07-08,3.87,3.87,3.87,3.87,WIBOR_6M
2026-07-08,3.83,3.83,3.83,3.83,WIBOR_3M
2026-07-08,3.81,3.81,3.81,3.81,WIBOR_1M
2026-07-08,3.53,3.53,3.53,3.53,WIBID_ON
2026-07-08,126.7468816,126.7468816,126.7468816,126.7468816,POLSTR_CI
2026-07-08,3.64064,3.64064,3.64064,3.64064,POLSTR_6M
2026-07-08,3.53398,3.53398,3.53398,3.53398,POLSTR_3M
2026-07-08,3.55377,3.55377,3.55377,3.55377,POLSTR_1M
2026-07-08,3.729,3.729,3.729,3.729,POLSTR
2026-07-07,3.74,3.74,3.74,3.74,WIBOR_ON
2026-07-07,3.88,3.88,3.88,3.88,WIBOR_6M
2026-07-07,3.82,3.82,3.82,3.82,WIBOR_3M
2026-07-07,3.79,3.79,3.79,3.79,WIBOR_1M
2026-07-07,3.45,3.45,3.45,3.45,WIBID_ON
2026-07-07,126.73433317,126.73433317,126.73433317,126.73433317,POLSTR_CI
2026-07-07,3.64066,3.64066,3.64066,3.64066,POLSTR_6M
2026-07-07,3.53132,3.53132,3.53132,3.53132,POLSTR_3M
2026-07-07,3.55056,3.55056,3.55056,3.55056,POLSTR_1M
2026-07-07,3.614,3.614,3.614,3.614,POLSTR
2026-07-06,3.63,3.63,3.63,3.63,WIBOR_ON
2026-07-06,3.88,3.88,3.88,3.88,WIBOR_6M
2026-07-06,3.83,3.83,3.83,3.83,WIBOR_3M
2026-07-06,3.77,3.77,3.77,3.77,WIBOR_1M
2026-07-06,3.33,3.33,3.33,3.33,WIBID_ON
2026-07-06,126.72220256,126.72220256,126.72220256,126.72220256,POLSTR_CI
2026-07-06,3.64136,3.64136,3.64136,3.64136,POLSTR_6M
2026-07-06,3.52574,3.52574,3.52574,3.52574,POLSTR_3M
2026-07-06,3.55204,3.55204,3.55204,3.55204,POLSTR_1M
2026-07-06,3.494,3.494,3.494,3.494,POLSTR
2026-07-03,3.6,3.6,3.6,3.6,WIBOR_ON
2026-07-03,3.88,3.88,3.88,3.88,WIBOR_6M
2026-07-03,3.83,3.83,3.83,3.83,WIBOR_3M
2026-07-03,3.71,3.71,3.71,3.71,WIBOR_1M
2026-07-03,3.3,3.3,3.3,3.3,WIBID_ON
2026-07-03,126.68616468,126.68616468,126.68616468,126.68616468,POLSTR_CI
2026-07-03,3.64426,3.64426,3.64426,3.64426,POLSTR_6M
2026-07-03,3.52687,3.52687,3.52687,3.52687,POLSTR_3M
2026-07-03,3.54934,3.54934,3.54934,3.54934,POLSTR_1M
2026-07-03,3.461,3.461,3.461,3.461,POLSTR
2026-07-02,3.66,3.66,3.66,3.66,WIBOR_ON
2026-07-02,3.88,3.88,3.88,3.88,WIBOR_6M
2026-07-02,3.84,3.84,3.84,3.84,WIBOR_3M
2026-07-02,3.74,3.74,3.74,3.74,WIBOR_1M
2026-07-02,3.36,3.36,3.36,3.36,WIBID_ON
2026-07-02,126.67388946,126.67388946,126.67388946,126.67388946,POLSTR_CI
2026-07-02,3.6445,3.6445,3.6445,3.6445,POLSTR_6M
2026-07-02,3.52648,3.52648,3.52648,3.52648,POLSTR_3M
2026-07-02,3.54503,3.54503,3.54503,3.54503,POLSTR_1M
2026-07-02,3.537,3.537,3.537,3.537,POLSTR
2026-07-01,3.63,3.63,3.63,3.63,WIBOR_ON
2026-07-01,3.88,3.88,3.88,3.88,WIBOR_6M
